Day,Treatment,Carbon,Concentration,Rep,Strain,Count,Sum,,
7,ABM,Tryptone,4,C,NAS-14.1,1000,217000,,
7,ABM,Tryptone,4,C,SE45,19000,217000,,
7,ABM,Tryptone,4,C,Y4I,99000,217000,,
7,ABM,Tryptone,4,E,EE-36,34000,211000,,
7,ABM,Tryptone,4,E,E-37,70000,211000,,
7,ABM,Tryptone,4,E,ISM,23000,211000,,
7,ABM,Tryptone,4,E,NAS-14.1,0,211000,,
7,ABM,Tryptone,4,E,SE45,14000,211000,,
7,ABM,Tryptone,4,E,Y4I,70000,211000,,
7,NOM,Tryptone,4,A,EE-36,0,750000,,
7,NOM,Tryptone,4,A,E-37,310000,750000,,
7,NOM,Tryptone,4,A,ISM,0,750000,,
7,NOM,Tryptone,4,A,NAS-14.1,0,750000,,
7,NOM,Tryptone,4,A,SE45,20000,750000,,
7,NOM,Tryptone,4,A,Y4I,420000,750000,,
7,NOM,Tryptone,4,B,EE-36,0,810000,,
7,NOM,Tryptone,4,B,E-37,180000,810000,,
7,NOM,Tryptone,4,B,ISM,0,810000,,
7,NOM,Tryptone,4,B,NAS-14.1,0,810000,,
7,NOM,Tryptone,4,B,SE45,50000,810000,,
7,NOM,Tryptone,4,B,Y4I,580000,810000,,
7,NOM,Tryptone,4,C,EE-36,0,1050000,,
7,NOM,Tryptone,4,C,E-37,250000,1050000,,
7,NOM,Tryptone,4,C,ISM,0,1050000,,
7,NOM,Tryptone,4,C,NAS-14.1,0,1050000,,
7,NOM,Tryptone,4,C,SE45,20000,1050000,,
7,NOM,Tryptone,4,C,Y4I,780000,1050000,,
7,NOM,Tryptone,4,D,EE-36,0,720000,,
7,NOM,Tryptone,4,D,E-37,560000,720000,,
7,NOM,Tryptone,4,D,ISM,0,720000,,
7,NOM,Tryptone,4,D,NAS-14.1,10000,720000,,
7,NOM,Tryptone,4,D,SE45,40000,720000,,
7,NOM,Tryptone,4,D,Y4I,110000,720000,,
7,NOM,Tryptone,4,E,EE-36,0,390000,,
7,NOM,Tryptone,4,E,E-37,350000,390000,,
7,NOM,Tryptone,4,E,ISM,0,390000,,
7,NOM,Tryptone,4,E,NAS-14.1,0,390000,,
7,NOM,Tryptone,4,E,SE45,20000,390000,,
7,NOM,Tryptone,4,E,Y4I,20000,390000,,
7,LOM,Tryptone,40,A,EE-36,20000,1860000,,
7,LOM,Tryptone,40,A,E-37,0,1860000,,
7,LOM,Tryptone,40,A,ISM,10000,1860000,,
7,LOM,Tryptone,40,A,NAS-14.1,0,1860000,,
7,LOM,Tryptone,40,A,SE45,90000,1860000,,
7,LOM,Tryptone,40,A,Y4I,1740000,1860000,,
7,LOM,Tryptone,40,B,EE-36,20000,1740000,,
7,LOM,Tryptone,40,B,E-37,20000,1740000,,
7,LOM,Tryptone,40,B,ISM,30000,1740000,,
7,LOM,Tryptone,40,B,NAS-14.1,10000,1740000,,
7,LOM,Tryptone,40,B,SE45,60000,1740000,,
7,LOM,Tryptone,40,B,Y4I,1600000,1740000,,
7,LOM,Tryptone,40,C,EE-36,10000,1030000,,
7,LOM,Tryptone,40,C,E-37,0,1030000,,
7,LOM,Tryptone,40,C,ISM,20000,1030000,,
7,LOM,Tryptone,40,C,NAS-14.1,0,1030000,,
7,LOM,Tryptone,40,C,SE45,60000,1030000,,
7,LOM,Tryptone,40,C,Y4I,940000,1030000,,
7,LOM,Tryptone,40,D,EE-36,10000,3870000,,
7,LOM,Tryptone,40,D,E-37,0,3870000,,
7,LOM,Tryptone,40,D,ISM,40000,3870000,,
7,LOM,Tryptone,40,D,NAS-14.1,0,3870000,,
7,LOM,Tryptone,40,D,SE45,70000,3870000,,
7,LOM,Tryptone,40,D,Y4I,3750000,3870000,,
7,LOM,Tryptone,40,E,EE-36,10000,1310000,,
7,LOM,Tryptone,40,E,E-37,70000,1310000,,
7,LOM,Tryptone,40,E,ISM,0,1310000,,
7,LOM,Tryptone,40,E,NAS-14.1,0,1310000,,
7,LOM,Tryptone,40,E,SE45,70000,1310000,,
7,LOM,Tryptone,40,E,Y4I,1160000,1310000,,
7,PRI,Tryptone,40,A,EE-36,0,3500000,,
7,PRI,Tryptone,40,A,E-37,100000,3500000,,
7,PRI,Tryptone,40,A,ISM,0,3500000,,
7,PRI,Tryptone,40,A,NAS-14.1,0,3500000,,
7,PRI,Tryptone,40,A,SE45,400000,3500000,,
7,PRI,Tryptone,40,A,Y4I,3000000,3500000,,
7,PRI,Tryptone,40,B,EE-36,0,4100000,,
7,PRI,Tryptone,40,B,E-37,100000,4100000,,
7,PRI,Tryptone,40,B,ISM,0,4100000,,
7,PRI,Tryptone,40,B,NAS-14.1,0,4100000,,
7,PRI,Tryptone,40,B,SE45,600000,4100000,,
7,PRI,Tryptone,40,B,Y4I,3400000,4100000,,
7,PRI,Tryptone,40,C,EE-36,0,3600000,,
7,PRI,Tryptone,40,C,E-37,200000,3600000,,
7,PRI,Tryptone,40,C,ISM,0,3600000,,
7,PRI,Tryptone,40,C,NAS-14.1,0,3600000,,
7,PRI,Tryptone,40,C,SE45,100000,3600000,,
7,PRI,Tryptone,40,C,Y4I,3300000,3600000,,
7,PRI,Tryptone,40,D,EE-36,0,2800000,,
7,PRI,Tryptone,40,D,E-37,100000,2800000,,
7,PRI,Tryptone,40,D,ISM,100000,2800000,,
7,PRI,Tryptone,40,D,NAS-14.1,100000,2800000,,
7,PRI,Tryptone,40,D,SE45,200000,2800000,,
7,PRI,Tryptone,40,D,Y4I,2300000,2800000,,
7,PRI,Tryptone,40,E,EE-36,100000,4000000,,
7,PRI,Tryptone,40,E,E-37,300000,4000000,,
7,PRI,Tryptone,40,E,ISM,200000,4000000,,
7,PRI,Tryptone,40,E,NAS-14.1,0,4000000,,
7,PRI,Tryptone,40,E,SE45,300000,4000000,,
7,PRI,Tryptone,40,E,Y4I,3100000,4000000,,
7,ABM,Tryptone,40,A,EE-36,13000,182000,,
7,ABM,Tryptone,40,A,E-37,69000,182000,,
7,ABM,Tryptone,40,A,ISM,11000,182000,,
7,ABM,Tryptone,40,A,NAS-14.1,2000,182000,,
7,ABM,Tryptone,40,A,SE45,14000,182000,,
7,ABM,Tryptone,40,A,Y4I,73000,182000,,
7,ABM,Tryptone,40,B,EE-36,11000,182000,,
7,ABM,Tryptone,40,B,E-37,66000,182000,,
7,ABM,Tryptone,40,B,ISM,1000,182000,,
7,ABM,Tryptone,40,B,NAS-14.1,3000,182000,,
7,ABM,Tryptone,40,B,SE45,8000,182000,,
7,ABM,Tryptone,40,B,Y4I,93000,182000,,
7,ABM,Tryptone,40,C,EE-36,10000,217000,,
7,ABM,Tryptone,40,C,E-37,68000,217000,,
7,ABM,Tryptone,40,C,ISM,20000,217000,,
7,ABM,Tryptone,40,C,NAS-14.1,1000,217000,,
7,ABM,Tryptone,40,C,SE45,19000,217000,,
7,ABM,Tryptone,40,C,Y4I,99000,217000,,
7,ABM,Tryptone,40,E,EE-36,34000,211000,,
7,ABM,Tryptone,40,E,E-37,70000,211000,,
7,ABM,Tryptone,40,E,ISM,23000,211000,,
7,ABM,Tryptone,40,E,NAS-14.1,0,211000,,
7,ABM,Tryptone,40,E,SE45,14000,211000,,
7,ABM,Tryptone,40,E,Y4I,70000,211000,,
7,NOM,Tryptone,40,A,EE-36,0,750000,,
7,NOM,Tryptone,40,A,E-37,310000,750000,,
7,NOM,Tryptone,40,A,ISM,0,750000,,
7,NOM,Tryptone,40,A,NAS-14.1,0,750000,,
7,NOM,Tryptone,40,A,SE45,20000,750000,,
7,NOM,Tryptone,40,A,Y4I,420000,750000,,
7,NOM,Tryptone,40,B,EE-36,0,810000,,
7,NOM,Tryptone,40,B,E-37,180000,810000,,
7,NOM,Tryptone,40,B,ISM,0,810000,,
7,NOM,Tryptone,40,B,NAS-14.1,0,810000,,
7,NOM,Tryptone,40,B,SE45,50000,810000,,
7,NOM,Tryptone,40,B,Y4I,580000,810000,,
7,NOM,Tryptone,40,C,EE-36,0,1050000,,
7,NOM,Tryptone,40,C,E-37,250000,1050000,,
7,NOM,Tryptone,40,C,ISM,0,1050000,,
7,NOM,Tryptone,40,C,NAS-14.1,0,1050000,,
7,NOM,Tryptone,40,C,SE45,20000,1050000,,
7,NOM,Tryptone,40,C,Y4I,780000,1050000,,
7,NOM,Tryptone,40,D,EE-36,0,720000,,
7,NOM,Tryptone,40,D,E-37,560000,720000,,
7,NOM,Tryptone,40,D,ISM,0,720000,,
7,NOM,Tryptone,40,D,NAS-14.1,10000,720000,,
7,NOM,Tryptone,40,D,SE45,40000,720000,,
7,NOM,Tryptone,40,D,Y4I,110000,720000,,
7,NOM,Tryptone,40,E,EE-36,0,390000,,
7,NOM,Tryptone,40,E,E-37,350000,390000,,
7,NOM,Tryptone,40,E,ISM,0,390000,,
7,NOM,Tryptone,40,E,NAS-14.1,0,390000,,
7,NOM,Tryptone,40,E,SE45,20000,390000,,
7,NOM,Tryptone,40,E,Y4I,20000,390000,,
7,LOM,Tryptone,400,A,EE-36,0,32000000,,
7,LOM,Tryptone,400,A,E-37,1000000,32000000,,
7,LOM,Tryptone,400,A,ISM,0,32000000,,
7,LOM,Tryptone,400,A,NAS-14.1,0,32000000,,
7,LOM,Tryptone,400,A,SE45,0,32000000,,
7,LOM,Tryptone,400,A,Y4I,31000000,32000000,,
7,LOM,Tryptone,400,B,EE-36,0,38000000,,
7,LOM,Tryptone,400,B,E-37,0,38000000,,
7,LOM,Tryptone,400,B,ISM,0,38000000,,
7,LOM,Tryptone,400,B,NAS-14.1,0,38000000,,
7,LOM,Tryptone,400,B,SE45,0,38000000,,
7,LOM,Tryptone,400,B,Y4I,38000000,38000000,,
7,LOM,Tryptone,400,C,EE-36,0,29000000,,
7,LOM,Tryptone,400,C,E-37,0,29000000,,
7,LOM,Tryptone,400,C,ISM,0,29000000,,
7,LOM,Tryptone,400,C,NAS-14.1,0,29000000,,
7,LOM,Tryptone,400,C,SE45,0,29000000,,
7,LOM,Tryptone,400,C,Y4I,29000000,29000000,,
7,LOM,Tryptone,400,D,EE-36,1000000,17000000,,
7,LOM,Tryptone,400,D,E-37,0,17000000,,
7,LOM,Tryptone,400,D,ISM,0,17000000,,
7,LOM,Tryptone,400,D,NAS-14.1,0,17000000,,
7,LOM,Tryptone,400,D,SE45,0,17000000,,
7,LOM,Tryptone,400,D,Y4I,16000000,17000000,,
7,LOM,Tryptone,400,E,EE-36,1000000,16000000,,
7,LOM,Tryptone,400,E,E-37,0,16000000,,
7,LOM,Tryptone,400,E,ISM,1000000,16000000,,
7,LOM,Tryptone,400,E,NAS-14.1,0,16000000,,
7,LOM,Tryptone,400,E,SE45,0,16000000,,
7,LOM,Tryptone,400,E,Y4I,14000000,16000000,,
7,PRI,Tryptone,400,A,EE-36,0,57000000,,
7,PRI,Tryptone,400,A,E-37,0,57000000,,
7,PRI,Tryptone,400,A,ISM,0,57000000,,
7,PRI,Tryptone,400,A,NAS-14.1,0,57000000,,
7,PRI,Tryptone,400,A,SE45,1000000,57000000,,
7,PRI,Tryptone,400,A,Y4I,56000000,57000000,,
7,PRI,Tryptone,400,B,EE-36,0,29000000,,
7,PRI,Tryptone,400,B,E-37,0,29000000,,
7,PRI,Tryptone,400,B,ISM,0,29000000,,
7,PRI,Tryptone,400,B,NAS-14.1,0,29000000,,
7,PRI,Tryptone,400,B,SE45,1000000,29000000,,
7,PRI,Tryptone,400,B,Y4I,28000000,29000000,,
7,PRI,Tryptone,400,C,EE-36,0,33000000,,
7,PRI,Tryptone,400,C,E-37,1000000,33000000,,
7,PRI,Tryptone,400,C,ISM,0,33000000,,
7,PRI,Tryptone,400,C,NAS-14.1,0,33000000,,
7,PRI,Tryptone,400,C,SE45,0,33000000,,
7,PRI,Tryptone,400,C,Y4I,32000000,33000000,,
7,PRI,Tryptone,400,D,EE-36,0,34000000,,
7,PRI,Tryptone,400,D,E-37,0,34000000,,
7,PRI,Tryptone,400,D,ISM,0,34000000,,
7,PRI,Tryptone,400,D,NAS-14.1,0,34000000,,
7,PRI,Tryptone,400,D,SE45,0,34000000,,
7,PRI,Tryptone,400,D,Y4I,34000000,34000000,, 
7,PRI,Tryptone,400,E,EE-36,0,37000000,,
7,PRI,Tryptone,400,E,E-37,0,37000000,,
7,PRI,Tryptone,400,E,ISM,0,37000000,,
7,PRI,Tryptone,400,E,NAS-14.1,0,37000000,,
7,PRI,Tryptone,400,E,SE45,0,37000000,,
7,PRI,Tryptone,400,E,Y4I,37000000,37000000,,
7,ABM,Tryptone,400,A,EE-36,13000,182000,,
7,ABM,Tryptone,400,A,E-37,69000,182000,,
7,ABM,Tryptone,400,A,ISM,11000,182000,,
7,ABM,Tryptone,400,A,NAS-14.1,2000,182000,,
7,ABM,Tryptone,400,A,SE45,14000,182000,,
7,ABM,Tryptone,400,A,Y4I,73000,182000,,
7,ABM,Tryptone,400,B,EE-36,11000,182000,,
7,ABM,Tryptone,400,B,E-37,66000,182000,,
7,ABM,Tryptone,400,B,ISM,1000,182000,,
7,ABM,Tryptone,400,B,NAS-14.1,3000,182000,,
7,ABM,Tryptone,400,B,SE45,8000,182000,,
7,ABM,Tryptone,400,B,Y4I,93000,182000,,
7,ABM,Tryptone,400,C,EE-36,10000,217000,,
7,ABM,Tryptone,400,C,E-37,68000,217000,,
7,ABM,Tryptone,400,C,ISM,20000,217000,,
7,ABM,Tryptone,400,C,NAS-14.1,1000,217000,,
7,ABM,Tryptone,400,C,SE45,19000,217000,,
7,ABM,Tryptone,400,C,Y4I,99000,217000,,
7,ABM,Tryptone,400,E,EE-36,34000,211000,,
7,ABM,Tryptone,400,E,E-37,70000,211000,,
7,ABM,Tryptone,400,E,ISM,23000,211000,,
7,ABM,Tryptone,400,E,NAS-14.1,0,211000,,
7,ABM,Tryptone,400,E,SE45,14000,211000,,
7,ABM,Tryptone,400,E,Y4I,70000,211000,,
7,NOM,Tryptone,400,A,EE-36,0,750000,,
7,NOM,Tryptone,400,A,E-37,310000,750000,,
7,NOM,Tryptone,400,A,ISM,0,750000,,
7,NOM,Tryptone,400,A,NAS-14.1,0,750000,,
7,NOM,Tryptone,400,A,SE45,20000,750000,,
7,NOM,Tryptone,400,A,Y4I,420000,750000,,
7,NOM,Tryptone,400,B,EE-36,0,810000,,
7,NOM,Tryptone,400,B,E-37,180000,810000,,
7,NOM,Tryptone,400,B,ISM,0,810000,,
7,NOM,Tryptone,400,B,NAS-14.1,0,810000,,
7,NOM,Tryptone,400,B,SE45,50000,810000,,
7,NOM,Tryptone,400,B,Y4I,580000,810000,,
7,NOM,Tryptone,400,C,EE-36,0,1050000,,
7,NOM,Tryptone,400,C,E-37,250000,1050000,,
7,NOM,Tryptone,400,C,ISM,0,1050000,,
7,NOM,Tryptone,400,C,NAS-14.1,0,1050000,,
7,NOM,Tryptone,400,C,SE45,20000,1050000,,
7,NOM,Tryptone,400,C,Y4I,780000,1050000,,
7,NOM,Tryptone,400,D,EE-36,0,720000,,
7,NOM,Tryptone,400,D,E-37,560000,720000,,
7,NOM,Tryptone,400,D,ISM,0,720000,,
7,NOM,Tryptone,400,D,NAS-14.1,10000,720000,,
7,NOM,Tryptone,400,D,SE45,40000,720000,,
7,NOM,Tryptone,400,D,Y4I,110000,720000,,
7,NOM,Tryptone,400,E,EE-36,0,390000,,
7,NOM,Tryptone,400,E,E-37,350000,390000,,
7,NOM,Tryptone,400,E,ISM,0,390000,,
7,NOM,Tryptone,400,E,NAS-14.1,0,390000,,
7,NOM,Tryptone,400,E,SE45,20000,390000,,
7,NOM,Tryptone,400,E,Y4I,20000,390000,,
10,LOM,Acetate,4,A,EE-36,1000,380000,,
10,LOM,Acetate,4,A,E-37,50000,380000,,
10,LOM,Acetate,4,A,ISM,0,380000,,
10,LOM,Acetate,4,A,NAS-14.1,0,380000,,
10,LOM,Acetate,4,A,SE45,8000,380000,,
10,LOM,Acetate,4,A,Y4I,321000,380000,,
10,LOM,Acetate,4,B,EE-36,10000,677000,,
10,LOM,Acetate,4,B,E-37,77000,677000,,
10,LOM,Acetate,4,B,ISM,3000,677000,,
10,LOM,Acetate,4,B,NAS-14.1,0,677000,,
10,LOM,Acetate,4,B,SE45,36000,677000,,
10,LOM,Acetate,4,B,Y4I,551000,677000,,
10,LOM,Acetate,4,C,EE-36,6000,537000,,
10,LOM,Acetate,4,C,E-37,74000,537000,,
10,LOM,Acetate,4,C,ISM,6000,537000,,
10,LOM,Acetate,4,C,NAS-14.1,1000,537000,,
10,LOM,Acetate,4,C,SE45,34000,537000,,
10,LOM,Acetate,4,C,Y4I,416000,537000,,
10,LOM,Acetate,4,D,EE-36,4000,687000,,
10,LOM,Acetate,4,D,E-37,93000,687000,,
10,LOM,Acetate,4,D,ISM,3000,687000,,
10,LOM,Acetate,4,D,NAS-14.1,0,687000,,
10,LOM,Acetate,4,D,SE45,64000,687000,,
10,LOM,Acetate,4,D,Y4I,523000,687000,,
10,LOM,Acetate,4,E,EE-36,0,497000,,
10,LOM,Acetate,4,E,E-37,105000,497000,,
10,LOM,Acetate,4,E,ISM,4000,497000,,
10,LOM,Acetate,4,E,NAS-14.1,1000,497000,,
10,LOM,Acetate,4,E,SE45,35000,497000,,
10,LOM,Acetate,4,E,Y4I,352000,497000,,
10,PRI,Acetate,4,A,EE-36,20000,720000,,
10,PRI,Acetate,4,A,E-37,280000,720000,,
10,PRI,Acetate,4,A,ISM,0,720000,,
10,PRI,Acetate,4,A,NAS-14.1,0,720000,,
10,PRI,Acetate,4,A,SE45,20000,720000,,
10,PRI,Acetate,4,A,Y4I,400000,720000,,
10,PRI,Acetate,4,B,EE-36,0,400000,,
10,PRI,Acetate,4,B,E-37,80000,400000,,
10,PRI,Acetate,4,B,ISM,0,400000,,
10,PRI,Acetate,4,B,NAS-14.1,0,400000,,
10,PRI,Acetate,4,B,SE45,40000,400000,,
10,PRI,Acetate,4,B,Y4I,280000,400000,,
10,PRI,Acetate,4,C,EE-36,0,740000,,
10,PRI,Acetate,4,C,E-37,140000,740000,,
10,PRI,Acetate,4,C,ISM,0,740000,,
10,PRI,Acetate,4,C,NAS-14.1,0,740000,,
10,PRI,Acetate,4,C,SE45,20000,740000,,
10,PRI,Acetate,4,C,Y4I,580000,740000,,
10,PRI,Acetate,4,D,EE-36,0,1690000,,
10,PRI,Acetate,4,D,E-37,1120000,1690000,,
10,PRI,Acetate,4,D,ISM,10000,1690000,,
10,PRI,Acetate,4,D,NAS-14.1,0,1690000,,
10,PRI,Acetate,4,D,SE45,60000,1690000,,
10,PRI,Acetate,4,D,Y4I,500000,1690000,,
10,PRI,Acetate,4,E,EE-36,0,300000,,
10,PRI,Acetate,4,E,E-37,60000,300000,,
10,PRI,Acetate,4,E,ISM,0,300000,,
10,PRI,Acetate,4,E,NAS-14.1,0,300000,,
10,PRI,Acetate,4,E,SE45,0,300000,,
10,PRI,Acetate,4,E,Y4I,240000,300000,,
10,ABM,Acetate,4,A,EE-36,7000,222000,,
10,ABM,Acetate,4,A,E-37,61000,222000,,
10,ABM,Acetate,4,A,ISM,11000,222000,,
10,ABM,Acetate,4,A,NAS-14.1,2000,222000,,
10,ABM,Acetate,4,A,SE45,12000,222000,,
10,ABM,Acetate,4,A,Y4I,129000,222000,,
10,ABM,Acetate,4,B,EE-36,4000,350000,,
10,ABM,Acetate,4,B,E-37,37000,350000,,
10,ABM,Acetate,4,B,ISM,0,350000,,
10,ABM,Acetate,4,B,NAS-14.1,1000,350000,,
10,ABM,Acetate,4,B,SE45,7000,350000,,
10,ABM,Acetate,4,B,Y4I,301000,350000,,
10,ABM,Acetate,4,C,EE-36,10000,290000,,
10,ABM,Acetate,4,C,E-37,54000,290000,,
10,ABM,Acetate,4,C,ISM,5000,290000,,
10,ABM,Acetate,4,C,NAS-14.1,1000,290000,,
10,ABM,Acetate,4,C,SE45,18000,290000,,
10,ABM,Acetate,4,C,Y4I,202000,290000,,
10,ABM,Acetate,4,D,EE-36,3000,343000,,
10,ABM,Acetate,4,D,E-37,20000,343000,,
10,ABM,Acetate,4,D,ISM,0,343000,,
10,ABM,Acetate,4,D,NAS-14.1,0,343000,,
10,ABM,Acetate,4,D,SE45,15000,343000,,
10,ABM,Acetate,4,D,Y4I,305000,343000,,
10,ABM,Acetate,4,E,EE-36,9000,198000,,
10,ABM,Acetate,4,E,E-37,93000,198000,,
10,ABM,Acetate,4,E,ISM,6000,198000,,
10,ABM,Acetate,4,E,NAS-14.1,0,198000,,
10,ABM,Acetate,4,E,SE45,11000,198000,,
10,ABM,Acetate,4,E,Y4I,79000,198000,,
10,NOM,Acetate,4,A,EE-36,0,1310000,,
10,NOM,Acetate,4,A,E-37,840000,1310000,,
10,NOM,Acetate,4,A,ISM,0,1310000,,
10,NOM,Acetate,4,A,NAS-14.1,0,1310000,,
10,NOM,Acetate,4,A,SE45,80000,1310000,,
10,NOM,Acetate,4,A,Y4I,390000,1310000,,
10,NOM,Acetate,4,B,EE-36,0,1520000,,
10,NOM,Acetate,4,B,E-37,1060000,1520000,,
10,NOM,Acetate,4,B,ISM,10000,1520000,,
10,NOM,Acetate,4,B,NAS-14.1,0,1520000,,
10,NOM,Acetate,4,B,SE45,110000,1520000,,
10,NOM,Acetate,4,B,Y4I,340000,1520000,,
10,NOM,Acetate,4,C,EE-36,10000,1620000,,
10,NOM,Acetate,4,C,E-37,880000,1620000,,
10,NOM,Acetate,4,C,ISM,0,1620000,,
10,NOM,Acetate,4,C,NAS-14.1,0,1620000,,
10,NOM,Acetate,4,C,SE45,60000,1620000,,
10,NOM,Acetate,4,C,Y4I,670000,1620000,,
10,NOM,Acetate,4,D,EE-36,0,1650000,,
10,NOM,Acetate,4,D,E-37,1130000,1650000,,
10,NOM,Acetate,4,D,ISM,0,1650000,,
10,NOM,Acetate,4,D,NAS-14.1,0,1650000,,
10,NOM,Acetate,4,D,SE45,70000,1650000,,
10,NOM,Acetate,4,D,Y4I,450000,1650000,,
10,NOM,Acetate,4,E,EE-36,0,1190000,,
10,NOM,Acetate,4,E,E-37,1010000,1190000,,
10,NOM,Acetate,4,E,ISM,0,1190000,,
10,NOM,Acetate,4,E,NAS-14.1,0,1190000,,
10,NOM,Acetate,4,E,SE45,50000,1190000,,
10,NOM,Acetate,4,E,Y4I,130000,1190000,,
10,LOM,Acetate,40,A,EE-36,0,1230000,,
10,LOM,Acetate,40,A,E-37,50000,1230000,,
10,LOM,Acetate,40,A,ISM,0,1230000,,
10,LOM,Acetate,40,A,NAS-14.1,0,1230000,,
10,LOM,Acetate,40,A,SE45,30000,1230000,,
10,LOM,Acetate,40,A,Y4I,1150000,1230000,,
10,LOM,Acetate,40,B,EE-36,0,1270000,,
10,LOM,Acetate,40,B,E-37,140000,1270000,,
10,LOM,Acetate,40,B,ISM,40000,1270000,,
10,LOM,Acetate,40,B,NAS-14.1,0,1270000,,
10,LOM,Acetate,40,B,SE45,60000,1270000,,
10,LOM,Acetate,40,B,Y4I,1030000,1270000,,
10,LOM,Acetate,40,C,EE-36,10000,1060000,,
10,LOM,Acetate,40,C,E-37,20000,1060000,,
10,LOM,Acetate,40,C,ISM,10000,1060000,,
10,LOM,Acetate,40,C,NAS-14.1,0,1060000,,
10,LOM,Acetate,40,C,SE45,0,1060000,,
10,LOM,Acetate,40,C,Y4I,1020000,1060000,,
10,LOM,Acetate,40,D,EE-36,20000,1630000,,
10,LOM,Acetate,40,D,E-37,80000,1630000,,
10,LOM,Acetate,40,D,ISM,50000,1630000,,
10,LOM,Acetate,40,D,NAS-14.1,0,1630000,,
10,LOM,Acetate,40,D,SE45,60000,1630000,,
10,LOM,Acetate,40,D,Y4I,1420000,1630000,,
10,LOM,Acetate,40,E,EE-36,50000,2780000,,
10,LOM,Acetate,40,E,E-37,40000,2780000,,
10,LOM,Acetate,40,E,ISM,0,2780000,,
10,LOM,Acetate,40,E,NAS-14.1,0,2780000,,
10,LOM,Acetate,40,E,SE45,60000,2780000,,
10,LOM,Acetate,40,E,Y4I,2630000,2780000,,
10,PRI,Acetate,40,A,EE-36,0,1810000,,
10,PRI,Acetate,40,A,E-37,250000,1810000,,
10,PRI,Acetate,40,A,ISM,30000,1810000,,
10,PRI,Acetate,40,A,NAS-14.1,0,1810000,,
10,PRI,Acetate,40,A,SE45,100000,1810000,,
10,PRI,Acetate,40,A,Y4I,1430000,1810000,,
10,PRI,Acetate,40,B,EE-36,0,1670000,,
10,PRI,Acetate,40,B,E-37,410000,1670000,,
10,PRI,Acetate,40,B,ISM,10000,1670000,,
10,PRI,Acetate,40,B,NAS-14.1,10000,1670000,,
10,PRI,Acetate,40,B,SE45,140000,1670000,,
10,PRI,Acetate,40,B,Y4I,1100000,1670000,,
10,PRI,Acetate,40,C,EE-36,10000,2760000,,
10,PRI,Acetate,40,C,E-37,910000,2760000,,
10,PRI,Acetate,40,C,ISM,10000,2760000,,
10,PRI,Acetate,40,C,NAS-14.1,0,2760000,,
10,PRI,Acetate,40,C,SE45,160000,2760000,,
10,PRI,Acetate,40,C,Y4I,1670000,2760000,,
10,PRI,Acetate,40,D,EE-36,0,1880000,,
10,PRI,Acetate,40,D,E-37,810000,1880000,,
10,PRI,Acetate,40,D,ISM,10000,1880000,,
10,PRI,Acetate,40,D,NAS-14.1,0,1880000,,
10,PRI,Acetate,40,D,SE45,90000,1880000,,
10,PRI,Acetate,40,D,Y4I,970000,1880000,,
10,PRI,Acetate,40,E,EE-36,0,1340000,,
10,PRI,Acetate,40,E,E-37,410000,1340000,,
10,PRI,Acetate,40,E,ISM,0,1340000,,
10,PRI,Acetate,40,E,NAS-14.1,10000,1340000,,
10,PRI,Acetate,40,E,SE45,110000,1340000,,
10,PRI,Acetate,40,E,Y4I,810000,1340000,,
10,ABM,Acetate,40,A,EE-36,7000,222000,,
10,ABM,Acetate,40,A,E-37,61000,222000,,
10,ABM,Acetate,40,A,ISM,11000,222000,,
10,ABM,Acetate,40,A,NAS-14.1,2000,222000,,
10,ABM,Acetate,40,A,SE45,12000,222000,,
10,ABM,Acetate,40,A,Y4I,129000,222000,,
10,ABM,Acetate,40,B,EE-36,4000,350000,,
10,ABM,Acetate,40,B,E-37,37000,350000,,
10,ABM,Acetate,40,B,ISM,0,350000,,
10,ABM,Acetate,40,B,NAS-14.1,1000,350000,,
10,ABM,Acetate,40,B,SE45,7000,350000,,
10,ABM,Acetate,40,B,Y4I,301000,350000,,
10,ABM,Acetate,40,C,EE-36,10000,290000,,
10,ABM,Acetate,40,C,E-37,54000,290000,,
10,ABM,Acetate,40,C,ISM,5000,290000,,
10,ABM,Acetate,40,C,NAS-14.1,1000,290000,,
10,ABM,Acetate,40,C,SE45,18000,290000,,
10,ABM,Acetate,40,C,Y4I,202000,290000,,
10,ABM,Acetate,40,D,EE-36,3000,343000,,
10,ABM,Acetate,40,D,E-37,20000,343000,,
10,ABM,Acetate,40,D,ISM,0,343000,,
10,ABM,Acetate,40,D,NAS-14.1,0,343000,,
10,ABM,Acetate,40,D,SE45,15000,343000,,
10,ABM,Acetate,40,D,Y4I,305000,343000,,
10,ABM,Acetate,40,E,EE-36,9000,198000,,
10,ABM,Acetate,40,E,E-37,93000,198000,,
10,ABM,Acetate,40,E,ISM,6000,198000,,
10,ABM,Acetate,40,E,NAS-14.1,0,198000,,
10,ABM,Acetate,40,E,SE45,11000,198000,,
10,ABM,Acetate,40,E,Y4I,79000,198000,,
10,NOM,Acetate,40,A,EE-36,0,1310000,,
10,NOM,Acetate,40,A,E-37,840000,1310000,,
10,NOM,Acetate,40,A,ISM,0,1310000,,
10,NOM,Acetate,40,A,NAS-14.1,0,1310000,,
10,NOM,Acetate,40,A,SE45,80000,1310000,,
10,NOM,Acetate,40,A,Y4I,390000,1310000,,
10,NOM,Acetate,40,B,EE-36,0,1520000,,
10,NOM,Acetate,40,B,E-37,1060000,1520000,,
